,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips
516,2001.0,1196.0,3243.0,0.6170212765957447,0.36879432624113473,805,24.82%,GA,Talbot County,13263
517,545.0,349.0,897.0,0.6075808249721293,0.3890746934225195,196,21.85%,GA,Taliaferro County,13265
518,1678.0,5092.0,6879.0,0.2439308038959151,0.74022386974851,"3,414",49.63%,GA,Tattnall County,13267
519,1295.0,2062.0,3402.0,0.38065843621399176,0.606114050558495,767,22.55%,GA,Taylor County,13269
520,1313.0,2449.0,3794.0,0.3460727464417501,0.6454928835002636,"1,136",29.94%,GA,Telfair County,13271
521,2267.0,1872.0,4179.0,0.5424742761426179,0.44795405599425697,395,9.45%,GA,Terrell County,13273
522,7138.0,11225.0,18730.0,0.3810998398291511,0.5993059263214096,"4,087",21.82%,GA,Thomas County,13275
523,3892.0,8680.0,12796.0,0.3041575492341357,0.6783369803063457,"4,788",37.42%,GA,Tift County,13277
524,2338.0,6612.0,9108.0,0.2566974088713219,0.7259552042160737,"4,274",46.93%,GA,Toombs County,13279
525,1206.0,5377.0,6726.0,0.1793041926851026,0.7994350282485876,"4,171",62.01%,GA,Towns County,13281
526,860.0,1808.0,2700.0,0.31851851851851853,0.6696296296296296,948,35.11%,GA,Treutlen County,13283
527,9597.0,15643.0,25793.0,0.3720776954987787,0.6064823789400224,"6,046",23.44%,GA,Troup County,13285
528,1243.0,2094.0,3390.0,0.36666666666666664,0.6176991150442478,851,25.10%,GA,Turner County,13287
529,1970.0,2034.0,4053.0,0.48605970885763633,0.5018504811250926,64,1.58%,GA,Twiggs County,13289
530,1962.0,9849.0,12039.0,0.16297034637428356,0.8180912035883379,"7,887",65.51%,GA,Union County,13291
531,3471.0,7288.0,10924.0,0.3177407543024533,0.6671548883192969,"3,817",34.94%,GA,Upson County,13293
532,4213.0,18938.0,23939.0,0.17598897197042482,0.791094030661264,"14,725",61.51%,GA,Walker County,13295
533,8279.0,31093.0,40425.0,0.20479901051329621,0.7691527520098949,"22,814",56.44%,GA,Walton County,13297
534,3436.0,8508.0,12150.0,0.282798353909465,0.7002469135802469,"5,072",41.74%,GA,Ware County,13299
535,1313.0,991.0,2332.0,0.5630360205831904,0.42495711835334476,322,13.81%,GA,Warren County,13301
536,4187.0,4138.0,8422.0,0.49715032058893377,0.49133222512467345,49,0.58%,GA,Washington County,13303
537,2039.0,8147.0,10376.0,0.19651117964533538,0.7851773323053199,"6,108",58.87%,GA,Wayne County,13305
538,471.0,630.0,1114.0,0.4228007181328546,0.5655296229802513,159,14.27%,GA,Webster County,13307
539,646.0,1421.0,2102.0,0.3073263558515699,0.6760228353948621,775,36.87%,GA,Wheeler County,13309
540,1672.0,9751.0,11771.0,0.14204400645654575,0.8283918103814459,"8,079",68.63%,GA,White County,13311
541,7925.0,21514.0,30362.0,0.26101706079968384,0.7085830972926684,"13,589",44.76%,GA,Whitfield County,13313
542,852.0,2096.0,2973.0,0.2865792129162462,0.7050117726202489,"1,244",41.84%,GA,Wilcox County,13315
543,1844.0,2569.0,4470.0,0.41252796420581656,0.5747203579418344,725,16.22%,GA,Wilkes County,13317
544,1893.0,2332.0,4276.0,0.44270346117867165,0.5453695042095417,439,10.27%,GA,Wilkinson County,13319
545,2015.0,6144.0,8266.0,0.2437696588434551,0.7432857488507137,"4,129",49.95%,GA,Worth County,13321
546,41258.0,17500.0,64865.0,0.6360595082093579,0.2697911046018654,"23,758",36.63%,HI,Hawaii County,15001
547,175634.0,90296.0,285683.0,0.6147863191019417,0.31607060973176565,"85,338",29.87%,HI,Honolulu County,15003
548,16456.0,7574.0,26335.0,0.6248718435542054,0.2876020505031327,"8,882",33.73%,HI,Kauai County,15007
549,33479.0,13445.0,51942.0,0.6445458395903123,0.2588464056062531,"20,034",38.57%,HI,Maui County,15009
550,1127.0,2456.0,3759.0,0.29981378026070765,0.653365256717212,"1,329",35.36%,IA,Adair County,19001
551,565.0,1393.0,2082.0,0.271373679154659,0.6690682036503363,828,39.77%,IA,Adams County,19003
552,2409.0,4072.0,6837.0,0.3523475208424748,0.5955828579786456,"1,663",24.32%,IA,Allamakee County,19005
553,1813.0,4031.0,6096.0,0.2974081364829396,0.661253280839895,"2,218",36.38%,IA,Appanoose County,19007
554,1079.0,2135.0,3379.0,0.31932524415507546,0.6318437407517017,"1,056",31.25%,IA,Audubon County,19009
555,4672.0,8226.0,13690.0,0.3412710007304602,0.6008765522279036,"3,554",25.96%,IA,Benton County,19011
556,32006.0,27382.0,63221.0,0.5062558327138135,0.43311557868429795,"4,624",7.31%,IA,Black Hawk County,19013
557,5517.0,7458.0,13984.0,0.39452231121281467,0.5333237986270023,"1,941",13.88%,IA,Boone County,19015
558,5349.0,7199.0,13350.0,0.4006741573033708,0.539250936329588,"1,850",13.86%,IA,Bremer County,19017
559,3966.0,5504.0,10137.0,0.39124001183782187,0.5429614284305021,"1,538",15.17%,IA,Buchanan County,19019
560,2851.0,4895.0,8179.0,0.34857562049150265,0.5984839222398827,"2,044",24.99%,IA,Buena Vista County,19021
561,2163.0,4918.0,7457.0,0.29006302802735684,0.6595145500871664,"2,755",36.95%,IA,Butler County,19023
562,1396.0,3466.0,5105.0,0.27345739471106756,0.6789422135161606,"2,070",40.55%,IA,Calhoun County,19025
563,3305.0,6627.0,10435.0,0.3167225682798275,0.6350742692860566,"3,322",31.84%,IA,Carroll County,19027
564,1946.0,4755.0,7055.0,0.27583274273564845,0.6739900779588944,"2,809",39.82%,IA,Cass County,19029
565,3578.0,5275.0,9386.0,0.3812060515661624,0.5620072448327296,"1,697",18.08%,IA,Cedar County,19031
566,9840.0,11583.0,22633.0,0.4347633985772986,0.5117748420448018,"1,743",7.70%,IA,Cerro Gordo County,19033
567,1676.0,4188.0,6186.0,0.2709343679275784,0.6770126091173618,"2,512",40.61%,IA,Cherokee County,19035
568,2264.0,3739.0,6367.0,0.3555834773048531,0.5872467410083242,"1,475",23.17%,IA,Chickasaw County,19037
569,1463.0,2706.0,4405.0,0.3321225879682179,0.6143019296254256,"1,243",28.22%,IA,Clarke County,19039
570,2246.0,5870.0,8542.0,0.26293608054319834,0.6871926949192226,"3,624",42.43%,IA,Clay County,19041
571,3236.0,5309.0,9098.0,0.3556825675972741,0.5835348428225984,"2,073",22.79%,IA,Clayton County,19043
572,10079.0,11249.0,22748.0,0.4430719184104097,0.4945050114295762,"1,170",5.14%,IA,Clinton County,19045
573,1985.0,4608.0,6862.0,0.2892742640629554,0.6715243369280093,"2,623",38.23%,IA,Crawford County,19047
574,15662.0,19288.0,37617.0,0.4163543078927081,0.5127468963500545,"3,626",9.64%,IA,Dallas County,19049
575,976.0,2721.0,3858.0,0.25298081907724207,0.7052877138413686,"1,745",45.23%,IA,Davis County,19051
576,1201.0,2296.0,3703.0,0.3243316230083716,0.6200378071833649,"1,095",29.57%,IA,Decatur County,19053
577,2956.0,5688.0,9165.0,0.32253136933987997,0.6206219312602291,"2,732",29.81%,IA,Delaware County,19055
578,8178.0,9479.0,18713.0,0.43702239085127986,0.5065462512691712,"1,301",6.95%,IA,Des Moines County,19057
579,3051.0,6743.0,10247.0,0.29774568166292575,0.6580462574412023,"3,692",36.03%,IA,Dickinson County,19059
580,22774.0,23384.0,49037.0,0.46442482207312846,0.47686440850786144,610,1.24%,IA,Dubuque County,19061
581,1356.0,3121.0,4707.0,0.28808158062460165,0.6630550244316975,"1,765",37.50%,IA,Emmet County,19063
582,3666.0,5591.0,9813.0,0.3735860593090798,0.5697544074187303,"1,925",19.62%,IA,Fayette County,19065
583,3177.0,4371.0,7985.0,0.397871008140263,0.547401377582968,"1,194",14.95%,IA,Floyd County,19067
584,1490.0,3153.0,4915.0,0.3031536113936928,0.6415055951169888,"1,663",33.84%,IA,Franklin County,19069
585,959.0,2401.0,3554.0,0.2698368036015757,0.6755768148564997,"1,442",40.57%,IA,Fremont County,19071
586,1688.0,2819.0,4762.0,0.35447291054178914,0.5919781604367913,"1,131",23.75%,IA,Greene County,19073
587,1847.0,4516.0,6766.0,0.2729825598581141,0.6674549216671594,"2,669",39.45%,IA,Grundy County,19075
588,1720.0,3603.0,5654.0,0.304209409267775,0.6372479660417404,"1,883",33.30%,IA,Guthrie County,19077
589,2715.0,4450.0,7589.0,0.35775464488074843,0.5863750164712084,"1,735",22.86%,IA,Hamilton County,19079
590,1582.0,3972.0,5815.0,0.272055030094583,0.683061049011178,"2,390",41.10%,IA,Hancock County,19081
591,2774.0,5231.0,8423.0,0.32933634097115044,0.6210376350468954,"2,457",29.17%,IA,Hardin County,19083
592,2123.0,4892.0,7378.0,0.28774735700731907,0.663052317701274,"2,769",37.53%,IA,Harrison County,19085
593,2897.0,5764.0,9286.0,0.3119750161533491,0.6207193624811544,"2,867",30.87%,IA,Henry County,19087
594,1674.0,2611.0,4507.0,0.3714222320834258,0.5793210561349013,937,20.79%,IA,Howard County,19089
595,1251.0,3564.0,5033.0,0.2485595072521359,0.7081263659845023,"2,313",45.96%,IA,Humboldt County,19091
596,792.0,2655.0,3590.0,0.22061281337047353,0.7395543175487466,"1,863",51.89%,IA,Ida County,19093
597,3070.0,5193.0,8789.0,0.3493002616907498,0.5908522016156559,"2,123",24.16%,IA,Iowa County,19095
598,3837.0,5821.0,10204.0,0.37602900823206586,0.5704625637005096,"1,984",19.44%,IA,Jackson County,19097
599,7108.0,10556.0,18776.0,0.3785683851725607,0.5622070728589689,"3,448",18.36%,IA,Jasper County,19099
600,3702.0,3738.0,8001.0,0.46269216347956504,0.4671916010498688,36,0.45%,IA,Jefferson County,19101
601,49942.0,20993.0,75637.0,0.6602853100995545,0.27754934754154714,"28,949",38.27%,IA,Johnson County,19103
602,3779.0,5718.0,10011.0,0.3774847667565678,0.5711717111177704,"1,939",19.37%,IA,Jones County,19105
603,1265.0,3385.0,4858.0,0.2603952243721696,0.6967888019761218,"2,120",43.64%,IA,Keokuk County,19107
604,2529.0,5637.0,8505.0,0.29735449735449737,0.6627865961199294,"3,108",36.54%,IA,Kossuth County,19109
605,6195.0,8762.0,15893.0,0.38979424904045806,0.5513118983200151,"2,567",16.15%,IA,Lee County,19111
606,58481.0,48183.0,114664.0,0.510020581873997,0.4202103537291565,"10,298",8.98%,IA,Linn County,19113
607,1643.0,3060.0,4943.0,0.3323892373052802,0.6190572526805583,"1,417",28.67%,IA,Louisa County,19115
608,1236.0,2873.0,4297.0,0.28764254130788924,0.6686060041889691,"1,637",38.10%,IA,Lucas County,19117
609,917.0,5188.0,6336.0,0.14472853535353536,0.8188131313131313,"4,271",67.41%,IA,Lyon County,19119
610,2666.0,5336.0,8523.0,0.3128006570456412,0.6260706324064297,"2,670",31.33%,IA,Madison County,19121
611,2606.0,7404.0,10494.0,0.2483323804078521,0.7055460263007433,"4,798",45.72%,IA,Mahaska County,19123
612,5469.0,10940.0,17554.0,0.31155292241084653,0.6232197789677566,"5,471",31.17%,IA,Marion County,19125
613,7623.0,9125.0,17700.0,0.4306779661016949,0.5155367231638418,"1,502",8.49%,IA,Marshall County,19127
614,2080.0,5050.0,7608.0,0.2733964248159832,0.6637749737118822,"2,970",39.04%,IA,Mills County,19129
615,1879.0,3180.0,5360.0,0.3505597014925373,0.5932835820895522,"1,301",24.27%,IA,Mitchell County,19131
616,1244.0,3115.0,4525.0,0.2749171270718232,0.6883977900552486,"1,871",41.35%,IA,Monona County,19133
617,1053.0,2635.0,3844.0,0.2739334027055151,0.6854838709677419,"1,582",41.16%,IA,Monroe County,19135
618,1312.0,3431.0,4998.0,0.26250500200080035,0.6864745898359343,"2,119",42.40%,IA,Montgomery County,19137
619,8284.0,9549.0,19086.0,0.4340354186314576,0.5003143665513989,"1,265",6.63%,IA,Muscatine County,19139
620,1314.0,5735.0,7348.0,0.17882416984213392,0.7804844855743059,"4,421",60.17%,IA,O'Brien County,19141
621,552.0,2528.0,3197.0,0.17266187050359713,0.7907413199874883,"1,976",61.81%,IA,Osceola County,19143
622,1801.0,4875.0,6968.0,0.25846727898966704,0.6996268656716418,"3,074",44.12%,IA,Page County,19145
623,1395.0,3079.0,4674.0,0.29845956354300385,0.6587505348737698,"1,684",36.03%,IA,Palo Alto County,19147
624,2878.0,9659.0,13057.0,0.22041816650072757,0.7397564524775982,"6,781",51.93%,IA,Plymouth County,19149
625,962.0,2692.0,3831.0,0.25110937092143043,0.7026885930566432,"1,730",45.16%,IA,Pocahontas County,19151
626,119671.0,93421.0,228420.0,0.5239077138604326,0.408987829437002,"26,250",11.49%,IA,Polk County,19153
627,15341.0,24441.0,42226.0,0.3633069672713494,0.5788140008525553,"9,100",21.55%,IA,Pottawattamie County,19155
628,4272.0,4936.0,9693.0,0.4407304240173321,0.5092334674507376,664,6.85%,IA,Poweshiek County,19157
629,753.0,1820.0,2684.0,0.28055141579731746,0.6780923994038748,"1,067",39.75%,IA,Ringgold County,19159
630,1269.0,3692.0,5158.0,0.24602559131446297,0.7157813105854982,"2,423",46.98%,IA,Sac County,19161
631,40302.0,39083.0,84878.0,0.474822686679705,0.46046089681660735,"1,219",1.44%,IA,Scott County,19163
632,1649.0,4340.0,6270.0,0.2629984051036683,0.6921850079744817,"2,691",42.92%,IA,Shelby County,19165
633,2289.0,14761.0,17989.0,0.12724442714992495,0.8205570070598699,"12,472",69.33%,IA,Sioux County,19167
634,25085.0,19111.0,48910.0,0.5128808014720916,0.39073809037006746,"5,974",12.21%,IA,Story County,19169
635,3194.0,4968.0,8636.0,0.3698471514590088,0.5752663270032422,"1,774",20.54%,IA,Tama County,19171
636,755.0,2108.0,3003.0,0.2514152514152514,0.701964701964702,"1,353",45.05%,IA,Taylor County,19173
637,1920.0,3521.0,5768.0,0.332871012482663,0.6104368932038835,"1,601",27.76%,IA,Union County,19175
638,843.0,2524.0,3526.0,0.23908111174134997,0.7158252977878616,"1,681",47.67%,IA,Van Buren County,19177
639,5591.0,8710.0,14996.0,0.3728327554014404,0.580821552413977,"3,119",20.80%,IA,Wapello County,19179
640,10371.0,14773.0,26916.0,0.38530985287561303,0.5488556992123644,"4,402",16.35%,IA,Warren County,19181
641,3938.0,6170.0,10824.0,0.3638211382113821,0.570029563932003,"2,232",20.62%,IA,Washington County,19183
642,719.0,2069.0,2921.0,0.24614857925368025,0.7083190688120506,"1,350",46.22%,IA,Wayne County,19185
643,6293.0,10049.0,17239.0,0.3650443761239051,0.582922443297175,"3,756",21.79%,IA,Webster County,19187
644,1920.0,3437.0,5717.0,0.33584047577400733,0.6011894350183663,"1,517",26.53%,IA,Winnebago County,19189
645,5238.0,5332.0,11217.0,0.46696977801551215,0.4753499153071231,94,0.84%,IA,Winneshiek County,19191
646,16102.0,24627.0,42933.0,0.3750494957258985,0.5736147019774999,"8,525",19.86%,IA,Woodbury County,19193
647,1523.0,2443.0,4216.0,0.3612428842504744,0.5794592030360531,920,21.82%,IA,Worth County,19195
648,1890.0,3790.0,5949.0,0.3177004538577912,0.6370818624978988,"1,900",31.94%,IA,Wright County,19197
649,75676.0,93748.0,195587.0,0.38691733090645086,0.47931610996640883,"18,072",9.24%,ID,Ada County,16001
650,415.0,1556.0,2183.0,0.19010535959688502,0.7127805771873569,"1,141",52.27%,ID,Adams County,16003
651,10342.0,17180.0,33405.0,0.309594372099985,0.5142942673252507,"6,838",20.47%,ID,Bannock County,16005
652,255.0,2203.0,2928.0,0.08709016393442623,0.7523907103825137,"1,948",66.53%,ID,Bear Lake County,16007
653,780.0,3101.0,4192.0,0.18606870229007633,0.7397423664122137,"2,321",55.37%,ID,Benewah County,16009
654,2924.0,10907.0,16625.0,0.1758796992481203,0.6560601503759399,"7,983",48.02%,ID,Bingham County,16011
655,6416.0,3340.0,10723.0,0.5983400167863471,0.31147999626970063,"3,076",28.69%,ID,Blaine County,16013
656,777.0,2673.0,3812.0,0.20383001049317942,0.7012067156348374,"1,896",49.74%,ID,Boise County,16015
657,5140.0,10220.0,16815.0,0.3056794528694618,0.607790663098424,"5,080",30.21%,ID,Bonner County,16017
658,8930.0,26699.0,44212.0,0.20198136252601104,0.6038858228535239,"17,769",40.19%,ID,Bonneville County,16019
659,933.0,3789.0,5150.0,0.1811650485436893,0.7357281553398058,"2,856",55.46%,ID,Boundary County,16021
660,160.0,914.0,1230.0,0.13008130081300814,0.7430894308943089,754,61.30%,ID,Butte County,16023
661,110.0,410.0,599.0,0.18363939899833054,0.6844741235392321,300,50.08%,ID,Camas County,16025
662,16683.0,46755.0,72007.0,0.2316858083241907,0.6493118724568445,"30,072",41.76%,ID,Canyon County,16027
663,271.0,2275.0,3035.0,0.08929159802306424,0.7495881383855024,"2,004",66.03%,ID,Caribou County,16029
664,1036.0,5949.0,8178.0,0.12668134018097335,0.727439471753485,"4,913",60.08%,ID,Cassia County,16031
665,44.0,203.0,283.0,0.15547703180212014,0.7173144876325088,159,56.18%,ID,Clark County,16033
666,704.0,2852.0,3801.0,0.18521441725861615,0.7503288608260984,"2,148",56.51%,ID,Clearwater County,16035
667,427.0,1777.0,2413.0,0.17695814338997098,0.7364276833816825,"1,350",55.95%,ID,Custer County,16037
668,1814.0,5816.0,8519.0,0.2129357905857495,0.6827092381734945,"4,002",46.98%,ID,Elmore County,16039
669,385.0,3901.0,5499.0,0.07001272958719768,0.7094017094017094,"3,516",63.94%,ID,Franklin County,16041
670,651.0,4091.0,5714.0,0.11393069653482674,0.715960798039902,"3,440",60.20%,ID,Fremont County,16043
671,1229.0,5980.0,7952.0,0.1545523138832998,0.7520120724346077,"4,751",59.75%,ID,Gem County,16045
672,930.0,3743.0,5191.0,0.17915623193989597,0.7210556732806781,"2,813",54.19%,ID,Gooding County,16047
673,1196.0,6441.0,8223.0,0.14544570108233004,0.7832907697920467,"5,245",63.78%,ID,Idaho County,16049
674,976.0,8436.0,11471.0,0.08508412518524976,0.7354197541626711,"7,460",65.03%,ID,Jefferson County,16051
675,2117.0,7347.0,10667.0,0.19846254804537358,0.6887597262585544,"5,230",49.03%,ID,Jerome County,16053
676,16264.0,44449.0,66286.0,0.24536101137495098,0.6705639199831035,"28,185",42.52%,ID,Kootenai County,16055
677,8093.0,7255.0,18146.0,0.445993607406591,0.3998126308828392,838,4.62%,ID,Latah County,16057
678,733.0,3011.0,4068.0,0.18018682399213373,0.7401671583087512,"2,278",56.00%,ID,Lemhi County,16059
679,270.0,1202.0,1590.0,0.16981132075471697,0.7559748427672957,932,58.62%,ID,Lewis County,16061
680,360.0,1184.0,1748.0,0.20594965675057209,0.6773455377574371,824,47.14%,ID,Lincoln County,16063
681,1201.0,8941.0,15687.0,0.07656020909032957,0.5699623892394977,"7,740",49.34%,ID,Madison County,16065
682,1167.0,4887.0,6870.0,0.16986899563318777,0.711353711790393,"3,720",54.15%,ID,Minidoka County,16067
683,4828.0,10699.0,17195.0,0.280779296307066,0.6222157603954638,"5,871",34.14%,ID,Nez Perce County,16069
684,184.0,1531.0,2068.0,0.08897485493230174,0.7403288201160542,"1,347",65.14%,ID,Oneida County,16071
685,591.0,3052.0,3920.0,0.15076530612244898,0.7785714285714286,"2,461",62.78%,ID,Owyhee County,16073
686,892.0,4306.0,5703.0,0.15640890759249518,0.7550412063826056,"3,414",59.86%,ID,Payette County,16075
687,699.0,1666.0,2758.0,0.2534445250181291,0.6040609137055838,967,35.06%,ID,Power County,16077
688,1384.0,3297.0,5120.0,0.2703125,0.6439453125,"1,913",37.36%,ID,Shoshone County,16079
689,2157.0,2161.0,4966.0,0.43435360451067256,0.43515908175594037,4,0.08%,ID,Teton County,16081
690,6844.0,21063.0,31893.0,0.21459254381839274,0.6604270529583294,"14,219",44.58%,ID,Twin Falls County,16083
691,1913.0,2906.0,5349.0,0.3576369414843896,0.5432791175920733,993,18.56%,ID,Valley County,16085
692,776.0,3283.0,4454.0,0.1742254153569825,0.7370902559497081,"2,507",56.29%,ID,Washington County,16087
693,7633.0,22732.0,31770.0,0.24025810513062637,0.7155177840730249,"15,099",47.53%,IL,Adams County,17001
694,1262.0,1496.0,2820.0,0.4475177304964539,0.5304964539007092,234,8.30%,IL,Alexander County,17003
695,2066.0,4884.0,7462.0,0.2768694719914232,0.6545162154918253,"2,818",37.76%,IL,Bond County,17005
696,8952.0,12261.0,22604.0,0.3960360998053442,0.5424261192709255,"3,309",14.64%,IL,Boone County,17007
697,475.0,1776.0,2336.0,0.2033390410958904,0.7602739726027398,"1,301",55.69%,IL,Brown County,17009
698,6010.0,9264.0,16303.0,0.36864380788811874,0.5682389744218855,"3,254",19.96%,IL,Bureau County,17011
699,739.0,1719.0,2556.0,0.28912363067292646,0.6725352112676056,980,38.34%,IL,Calhoun County,17013
700,2437.0,4428.0,7354.0,0.33138428066358444,0.6021212945335872,"1,991",27.07%,IL,Carroll County,17015
701,1617.0,3216.0,5054.0,0.31994459833795014,0.6363276612584092,"1,599",31.64%,IL,Cass County,17017
702,49694.0,33235.0,89196.0,0.5571326068433562,0.37260639490560116,"16,459",18.45%,IL,Champaign County,17019
703,3982.0,10522.0,15310.0,0.26009144350097974,0.6872632266492489,"6,540",42.72%,IL,Christian County,17021
704,1873.0,5620.0,7819.0,0.2395446988105896,0.7187619900242997,"3,747",47.92%,IL,Clark County,17023
705,1014.0,5009.0,6278.0,0.161516406498885,0.7978655622809812,"3,995",63.63%,IL,Clay County,17025
706,3939.0,12394.0,17268.0,0.22810979847116053,0.7177438035672921,"8,455",48.96%,IL,Clinton County,17027
707,7285.0,12985.0,21580.0,0.33758109360519,0.6017145505097312,"5,700",26.41%,IL,Coles County,17029
708,1528582.0,440213.0,2055215.0,0.743757709047472,0.2141931622725603,"1,088,369",52.96%,IL,Cook County,17031
709,1969.0,6146.0,8507.0,0.23145644763136242,0.7224638532972846,"4,177",49.10%,IL,Crawford County,17033
710,1028.0,4200.0,5513.0,0.18646834754217304,0.7618356611645202,"3,172",57.54%,IL,Cumberland County,17035
711,20348.0,19051.0,42605.0,0.4775965262293158,0.44715408989555216,"1,297",3.04%,IL,DeKalb County,17037
712,1907.0,5072.0,7469.0,0.2553219975900388,0.6790735038157718,"3,165",42.38%,IL,De Witt County,17039
713,1946.0,5695.0,8089.0,0.24057361849425146,0.7040425268883669,"3,749",46.35%,IL,Douglas County,17041
714,222499.0,164355.0,412929.0,0.5388311307755086,0.39802242031923163,"58,144",14.08%,IL,DuPage County,17043
715,1778.0,5634.0,7783.0,0.22844661441603495,0.7238853912373121,"3,856",49.54%,IL,Edgar County,17045
716,432.0,2777.0,3312.0,0.13043478260869565,0.8384661835748792,"2,345",70.80%,IL,Edwards County,17047
717,3071.0,13613.0,17428.0,0.17621069543263715,0.7810993803075511,"10,542",60.49%,IL,Effingham County,17049
718,1814.0,7363.0,9515.0,0.1906463478717814,0.7738307934839727,"5,549",58.32%,IL,Fayette County,17051
719,1410.0,4474.0,6289.0,0.22420098584830656,0.7114008586420735,"3,064",48.72%,IL,Ford County,17053
720,4711.0,13101.0,18533.0,0.25419521933847733,0.7069012032590514,"8,390",45.27%,IL,Franklin County,17055
721,6118.0,8482.0,15609.0,0.3919533602408867,0.5434044461528605,"2,364",15.15%,IL,Fulton County,17057
722,656.0,1942.0,2691.0,0.2437755481233742,0.7216648086213303,"1,286",47.79%,IL,Gallatin County,17059
723,1202.0,4139.0,5542.0,0.2168892096715987,0.7468422952002887,"2,937",53.00%,IL,Greene County,17061
724,8021.0,13417.0,22891.0,0.3503997204141366,0.5861255515268009,"5,396",23.57%,IL,Grundy County,17063
725,800.0,3205.0,4143.0,0.19309678976587014,0.7735940139995172,"2,405",58.05%,IL,Hamilton County,17065
726,1744.0,5713.0,7818.0,0.22307495523151702,0.7307495523151701,"3,969",50.77%,IL,Hancock County,17067
727,419.0,1650.0,2133.0,0.1964369432723863,0.7735583684950773,"1,231",57.71%,IL,Hardin County,17069
728,1151.0,2153.0,3480.0,0.3307471264367816,0.6186781609195402,"1,002",28.79%,IL,Henderson County,17071
729,8835.0,13962.0,24232.0,0.3646005282271377,0.5761802575107297,"5,127",21.16%,IL,Henry County,17073
730,2496.0,9728.0,12923.0,0.19314400680956434,0.7527663855141995,"7,232",55.96%,IL,Iroquois County,17075
731,11619.0,10889.0,24509.0,0.47407074952058426,0.4442857725733404,730,2.98%,IL,Jackson County,17077
732,924.0,3973.0,5104.0,0.1810344827586207,0.7784090909090909,"3,049",59.74%,IL,Jasper County,17079
733,4408.0,11681.0,16818.0,0.262100130812225,0.694553454631942,"7,273",43.25%,IL,Jefferson County,17081
734,2673.0,7737.0,10909.0,0.24502704189201577,0.7092309102575854,"5,064",46.42%,IL,Jersey County,17083
735,4452.0,6113.0,11177.0,0.3983179744117384,0.5469267245235752,"1,661",14.86%,IL,Jo Daviess County,17085
736,1135.0,4644.0,6017.0,0.18863220874189796,0.771813195944823,"3,509",58.32%,IL,Johnson County,17087
737,99389.0,82087.0,193500.0,0.5136382428940568,0.4242222222222222,"17,302",8.94%,IL,Kane County,17089
738,18908.0,25081.0,46556.0,0.40613454764154994,0.5387275539135664,"6,173",13.26%,IL,Kankakee County,17091
739,23392.0,24152.0,50815.0,0.4603365148086195,0.47529272852504184,760,1.50%,IL,Kendall County,17093
740,9939.0,10658.0,21964.0,0.45251320342378437,0.4852485885995265,719,3.27%,IL,Knox County,17095
741,168186.0,108608.0,293574.0,0.5728913323386948,0.3699510174606743,"59,578",20.29%,IL,Lake County,17097
742,19277.0,26269.0,48447.0,0.397898734699775,0.5422213965777035,"6,992",14.43%,IL,LaSalle County,17099
743,1288.0,4517.0,6039.0,0.2132803444278854,0.7479715184633218,"3,229",53.47%,IL,Lawrence County,17101
744,5499.0,8597.0,15215.0,0.3614196516595465,0.5650345054222806,"3,098",20.36%,IL,Lee County,17103
745,4005.0,10197.0,15096.0,0.265302066772655,0.675476947535771,"6,192",41.02%,IL,Livingston County,17105
746,3301.0,8167.0,12130.0,0.27213520197856556,0.6732893652102225,"4,866",40.12%,IL,Logan County,17107
747,18211.0,26782.0,47283.0,0.3851489964680752,0.5664192204386355,"8,571",18.13%,IL,Macon County,17115
748,6532.0,14194.0,21881.0,0.29852383346282163,0.6486906448516978,"7,662",35.02%,IL,Macoupin County,17117
749,50336.0,70295.0,127902.0,0.39355131272380417,0.5496004753639505,"19,959",15.60%,IL,Madison County,17119
750,4231.0,11677.0,16600.0,0.25487951807228915,0.703433734939759,"7,446",44.86%,IL,Marion County,17121
751,1784.0,3776.0,5903.0,0.3022192105708962,0.6396747416567847,"1,992",33.75%,IL,Marshall County,17123
752,2008.0,4051.0,6433.0,0.31214052541582465,0.6297217472407897,"2,043",31.76%,IL,Mason County,17125
753,1555.0,4844.0,6633.0,0.23443389115030905,0.7302879541685512,"3,289",49.59%,IL,Massac County,17127
754,5278.0,6789.0,12910.0,0.4088303640588691,0.5258714175058095,"1,511",11.70%,IL,McDonough County,17109
755,59827.0,71117.0,140145.0,0.42689357451211246,0.5074529951122052,"11,290",8.06%,IL,McHenry County,17111
756,35918.0,37081.0,78995.0,0.4546870055066776,0.4694094562947022,"1,163",1.47%,IL,McLean County,17113
757,1808.0,4230.0,6423.0,0.2814884010586953,0.658570761326483,"2,422",37.71%,IL,Menard County,17129
758,3061.0,4800.0,8417.0,0.36366876559344186,0.5702744445764524,"1,739",20.66%,IL,Mercer County,17131
759,5522.0,12614.0,19074.0,0.2895040369088812,0.661319073083779,"7,092",37.18%,IL,Monroe County,17133
760,3490.0,8616.0,12829.0,0.27203990957985813,0.6716033985501598,"5,126",39.96%,IL,Montgomery County,17135
761,4693.0,9060.0,14607.0,0.3212843157390292,0.6202505647976997,"4,367",29.90%,IL,Morgan County,17137
762,1476.0,4453.0,6209.0,0.23771943952327268,0.7171847318408762,"2,977",47.95%,IL,Moultrie County,17139
763,8025.0,14344.0,23798.0,0.337213211194218,0.6027397260273972,"6,319",26.55%,IL,Ogle County,17141
